id,source_id,record_class,site_name,sample_id,latitude,longitude,coordinate_source,coordinate_uncertainty_m,elevation_m,elevation_reference,depth_source,indicator_type,indicator_subtype,indicative_range_m,age_ka,dating_method,description,location_name,bibliographic_reference,doi_or_url,confidence_score,notes,source_locator,reported_observations,derived_observations,age_models,elevation_min,elevation_max,elevation_avg,elevation_mean
7b97f838998412a3081eff023acfd13bd037713b015b1d9789d2235bd8bcb22d,woodroffe1981,sea_level_indicator,Whitewater Bay,62-116dc,25.2856757,-80.9928508,inferred_text,10000.0,1.13,MSL,reported,mangrove_peat_or_mud,llm-extracted candidate,null,2.894,Radiocarbon,Mangrove peat sample.,Florida,"Scholl and Stuiver, 1967a",https://doi.org/10.1016/0025-3227(81)90085-2,0.85,"Optional Ollama interpretation output. Geocoded from contextual query 'Florida, Whitewater Bay'.","{""page"": ""20"", ""figure"": null, ""table"": ""TABLE II"", ""section"": null, ""quote_or_paraphrase"": ""12 | 62-116dc | Florida | Whitewater Bay | 1.13 | 2894 \u00b1 273 | Scholl and Stuiver, 1967a""}","{""reported_elevation_m"": null, ""reported_depth_m"": null, ""reported_datum"": null, ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": null, ""applied_correction_m"": null, ""derived_elevation_m"": null, ""derived_depth_m"": null, ""derivation_notes"": ""Existing elevation preserved; no raster overwrite applied.""}","[{""method"": ""Radiocarbon"", ""relation"": ""unknown"", ""age_ka"": 2.894, ""uncertainty_ka"": null, ""material"": null, ""notes"": ""LLM-assisted extraction; raw BP-like numeric ages are normalized to ka.""}]",1.13,1.13,1.13,1.13
30f4a79a27996a400c57227435dacc7b4650b5e5c02255239b5e16ea36afd369,woodroffe1981,sea_level_indicator,Crane Key,W-149,24.754559,-81.5129573,inferred_text,10000.0,2.0,MSL,reported,mangrove_peat_or_mud,llm-extracted candidate,null,3.3,Radiocarbon,Mangrove peat sample.,Florida,"Rubin and Suess, 1955",https://doi.org/10.1016/0025-3227(81)90085-2,0.85,"Optional Ollama interpretation output. Geocoded from contextual query 'Florida, Crane Key'.","{""page"": ""20"", ""figure"": null, ""table"": ""TABLE II"", ""section"": null, ""quote_or_paraphrase"": ""1 | W-149 | Florida | Crane Key | 2.0 | 3300 \u00b1 240 | Rubin and Suess, 1955""}","{""reported_elevation_m"": null, ""reported_depth_m"": null, ""reported_datum"": null, ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": null, ""applied_correction_m"": null, ""derived_elevation_m"": null, ""derived_depth_m"": null, ""derivation_notes"": ""Existing elevation preserved; no raster overwrite applied.""}","[{""method"": ""Radiocarbon"", ""relation"": ""unknown"", ""age_ka"": 3.3, ""uncertainty_ka"": null, ""material"": null, ""notes"": ""LLM-assisted extraction; raw BP-like numeric ages are normalized to ka.""}]",2,2,2,2
e935823ea9a2bbc0da137620076eda8b13e8e039314a6a906439be16797d5197,woodroffe1981,sea_level_indicator,Barkers Peninsula,BA-1,19.3063,-81.2986,reported,,1.84,MSL,reported,mangrove_peat_or_mud,peat,null,"""2132 \u00b1 40""",radiocarbon,Mangrove peat sample.,"Barkers Peninsula, Grand Cayman","Table I Radiocarbon dates and descriptions of mangrove peat samples, Barkers Peninsula, Grand Cayman",woodroffe1981.pdf,0.9,Optional Ollama interpretation output. No contextual geocode result was found.,"{""page"": ""14"", ""figure"": ""Fig.4"", ""table"": ""TABLE I Radiocarbon dates and descriptions of mangrove peat samples, Barkers Pen"", ""section"": null, ""quote_or_paraphrase"": ""BA-1 | SRR-1002 | Depth below M.S.L. (cm) | 184""}","{""reported_elevation_m"": null, ""reported_depth_m"": null, ""reported_datum"": null, ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": null, ""applied_correction_m"": null, ""derived_elevation_m"": null, ""derived_depth_m"": null, ""derivation_notes"": ""Existing elevation preserved; no raster overwrite applied.""}","[{""method"": ""radiocarbon"", ""relation"": ""unknown"", ""age_ka"": ""2132 \u00b1 40"", ""uncertainty_ka"": null, ""material"": null, ""notes"": ""LLM-assisted extraction; raw BP-like numeric ages are normalized to ka.""}]",1.84,1.84,1.84,1.84
c01dff3c18d1172db4dad117b1f3c1660bf33b87273ebfa8b55301af9872891f,woodroffe1981,sea_level_indicator,Barkers Peninsula,BA-2,19.3063,-81.2986,reported,,0.47,MSL,reported,mangrove_peat_or_mud,peat,null,"""842 \u00b1 50""",radiocarbon,Mangrove peat sample.,"Barkers Peninsula, Grand Cayman","Table I Radiocarbon dates and descriptions of mangrove peat samples, Barkers Peninsula, Grand Cayman",woodroffe1981.pdf,0.9,Optional Ollama interpretation output. No contextual geocode result was found.,"{""page"": ""14"", ""figure"": ""Fig.4"", ""table"": ""TABLE I Radiocarbon dates and descriptions of mangrove peat samples, Barkers Pen"", ""section"": null, ""quote_or_paraphrase"": ""BA-2 | SRR-1003 | Depth below M.S.L. (cm) | 47""}","{""reported_elevation_m"": null, ""reported_depth_m"": null, ""reported_datum"": null, ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": null, ""applied_correction_m"": null, ""derived_elevation_m"": null, ""derived_depth_m"": null, ""derivation_notes"": ""Existing elevation preserved; no raster overwrite applied.""}","[{""method"": ""radiocarbon"", ""relation"": ""unknown"", ""age_ka"": ""842 \u00b1 50"", ""uncertainty_ka"": null, ""material"": null, ""notes"": ""LLM-assisted extraction; raw BP-like numeric ages are normalized to ka.""}]",0.47,0.47,0.47,0.47
3c8de69395bed3226d1321cc46848f7bf337164f1e41e533c0a1309cd4baf99e,woodroffe1981,sea_level_indicator,Barkers Peninsula,BA-3,19.3063,-81.2986,reported,,2.09,MSL,reported,mangrove_peat_or_mud,peat,null,"""928 \u00b1 80""",radiocarbon,Mangrove peat sample.,"Barkers Peninsula, Grand Cayman","Table I Radiocarbon dates and descriptions of mangrove peat samples, Barkers Peninsula, Grand Cayman",woodroffe1981.pdf,0.9,Optional Ollama interpretation output. No contextual geocode result was found.,"{""page"": ""14"", ""figure"": ""Fig.4"", ""table"": ""TABLE I Radiocarbon dates and descriptions of mangrove peat samples, Barkers Pen"", ""section"": null, ""quote_or_paraphrase"": ""BA-3 | SRR-1004 | Depth below M.S.L. (cm) | 209""}","{""reported_elevation_m"": null, ""reported_depth_m"": null, ""reported_datum"": null, ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": null, ""applied_correction_m"": null, ""derived_elevation_m"": null, ""derived_depth_m"": null, ""derivation_notes"": ""Existing elevation preserved; no raster overwrite applied.""}","[{""method"": ""radiocarbon"", ""relation"": ""unknown"", ""age_ka"": ""928 \u00b1 80"", ""uncertainty_ka"": null, ""material"": null, ""notes"": ""LLM-assisted extraction; raw BP-like numeric ages are normalized to ka.""}]",2.09,2.09,2.09,2.09
3ba18fe26f7ef63bf319cde6b628149712633576413ac8ca97a908749bf375e6,woodroffe1981,sea_level_indicator,Barkers Peninsula,BA-4a,19.3063,-81.2986,reported,,1.4,MSL,reported,mangrove_peat_or_mud,peat,null,"""2160 \u00b1 75""",radiocarbon,Mangrove peat sample.,"Barkers Peninsula, Grand Cayman","Table I Radiocarbon dates and descriptions of mangrove peat samples, Barkers Peninsula, Grand Cayman",woodroffe1981.pdf,0.9,Optional Ollama interpretation output. No contextual geocode result was found.,"{""page"": ""14"", ""figure"": ""Fig.4"", ""table"": ""TABLE I Radiocarbon dates and descriptions of mangrove peat samples, Barkers Pen"", ""section"": null, ""quote_or_paraphrase"": ""BA-4a | SRR-1005 | Depth below M.S.L. (cm) | 140""}","{""reported_elevation_m"": null, ""reported_depth_m"": null, ""reported_datum"": null, ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": null, ""applied_correction_m"": null, ""derived_elevation_m"": null, ""derived_depth_m"": null, ""derivation_notes"": ""Existing elevation preserved; no raster overwrite applied.""}","[{""method"": ""radiocarbon"", ""relation"": ""unknown"", ""age_ka"": ""2160 \u00b1 75"", ""uncertainty_ka"": null, ""material"": null, ""notes"": ""LLM-assisted extraction; raw BP-like numeric ages are normalized to ka.""}]",1.4,1.4,1.4,1.4
66ce1986fc8eebd721523f34063416557795aa2b26476194352008262ba6cdfd,woodroffe1981,sea_level_indicator,Barkers Peninsula,BA-5,19.3063,-81.2986,reported,,1.13,MSL,reported,mangrove_peat_or_mud,peat,null,"""1404 \u00b1 50""",radiocarbon,Mangrove peat sample.,"Barkers Peninsula, Grand Cayman","Table I Radiocarbon dates and descriptions of mangrove peat samples, Barkers Peninsula, Grand Cayman",woodroffe1981.pdf,0.9,Optional Ollama interpretation output. No contextual geocode result was found.,"{""page"": ""14"", ""figure"": ""Fig.4"", ""table"": ""TABLE I Radiocarbon dates and descriptions of mangrove peat samples, Barkers Pen"", ""section"": null, ""quote_or_paraphrase"": ""BA-5 | SRR-1006 | Depth below M.S.L. (cm) | 113""}","{""reported_elevation_m"": null, ""reported_depth_m"": null, ""reported_datum"": null, ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": null, ""applied_correction_m"": null, ""derived_elevation_m"": null, ""derived_depth_m"": null, ""derivation_notes"": ""Existing elevation preserved; no raster overwrite applied.""}","[{""method"": ""radiocarbon"", ""relation"": ""unknown"", ""age_ka"": ""1404 \u00b1 50"", ""uncertainty_ka"": null, ""material"": null, ""notes"": ""LLM-assisted extraction; raw BP-like numeric ages are normalized to ka.""}]",1.13,1.13,1.13,1.13
8e190eadd90e56a0bc6dfec730314a0d964c0edcb8ba87b85d058d14a57f5aa8,woodroffe1981,sea_level_indicator,Barkers Peninsula,BA-6,19.3063,-81.2986,reported,,0.5,MSL,reported,mangrove_peat_or_mud,peat,null,"""567 \u00b1 55""",radiocarbon,Mangrove peat sample.,"Barkers Peninsula, Grand Cayman","Table I Radiocarbon dates and descriptions of mangrove peat samples, Barkers Peninsula, Grand Cayman",woodroffe1981.pdf,0.9,Optional Ollama interpretation output. No contextual geocode result was found.,"{""page"": ""14"", ""figure"": ""Fig.4"", ""table"": ""TABLE I Radiocarbon dates and descriptions of mangrove peat samples, Barkers Pen"", ""section"": null, ""quote_or_paraphrase"": ""BA-6 | SRR-1007 | Depth below M.S.L. (cm) | 50""}","{""reported_elevation_m"": null, ""reported_depth_m"": null, ""reported_datum"": null, ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": null, ""applied_correction_m"": null, ""derived_elevation_m"": null, ""derived_depth_m"": null, ""derivation_notes"": ""Existing elevation preserved; no raster overwrite applied.""}","[{""method"": ""radiocarbon"", ""relation"": ""unknown"", ""age_ka"": ""567 \u00b1 55"", ""uncertainty_ka"": null, ""material"": null, ""notes"": ""LLM-assisted extraction; raw BP-like numeric ages are normalized to ka.""}]",0.5,0.5,0.5,0.5
109f4f07e0e142c2b72926ba0c7ede2983de62b2d4fd4c09db1a6926eb3486e3,woodroffe1981,sea_level_indicator,Barkers Peninsula,BA-7,19.3063,-81.2986,reported,,1.16,MSL,reported,mangrove_peat_or_mud,peat,null,"""1549 \u00b1 70""",radiocarbon,Mangrove peat sample.,"Barkers Peninsula, Grand Cayman","Table I Radiocarbon dates and descriptions of mangrove peat samples, Barkers Peninsula, Grand Cayman",woodroffe1981.pdf,0.9,Optional Ollama interpretation output. No contextual geocode result was found.,"{""page"": ""14"", ""figure"": ""Fig.4"", ""table"": ""TABLE I Radiocarbon dates and descriptions of mangrove peat samples, Barkers Pen"", ""section"": null, ""quote_or_paraphrase"": ""BA-7 | SRR-1008 | Depth below M.S.L. (cm) | 116""}","{""reported_elevation_m"": null, ""reported_depth_m"": null, ""reported_datum"": null, ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": null, ""applied_correction_m"": null, ""derived_elevation_m"": null, ""derived_depth_m"": null, ""derivation_notes"": ""Existing elevation preserved; no raster overwrite applied.""}","[{""method"": ""radiocarbon"", ""relation"": ""unknown"", ""age_ka"": ""1549 \u00b1 70"", ""uncertainty_ka"": null, ""material"": null, ""notes"": ""LLM-assisted extraction; raw BP-like numeric ages are normalized to ka.""}]",1.16,1.16,1.16,1.16
15e388e9fe8f77eab4c42a894be4ba2a0f13992a97fd7a35b3235a574fde9f2f,woodroffe1981,sea_level_indicator,Barkers Peninsula,BA-8a,19.3063,-81.2986,reported,,1.14,MSL,reported,mangrove_peat_or_mud,peat,null,"""1856 \u00b1 60""",radiocarbon,Mangrove peat sample.,"Barkers Peninsula, Grand Cayman","Table I Radiocarbon dates and descriptions of mangrove peat samples, Barkers Peninsula, Grand Cayman",woodroffe1981.pdf,0.9,Optional Ollama interpretation output. No contextual geocode result was found.,"{""page"": ""14"", ""figure"": ""Fig.4"", ""table"": ""TABLE I Radiocarbon dates and descriptions of mangrove peat samples, Barkers Pen"", ""section"": null, ""quote_or_paraphrase"": ""BA-8a | SRR-1009 | Depth below M.S.L. (cm) | 114""}","{""reported_elevation_m"": null, ""reported_depth_m"": null, ""reported_datum"": null, ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": null, ""applied_correction_m"": null, ""derived_elevation_m"": null, ""derived_depth_m"": null, ""derivation_notes"": ""Existing elevation preserved; no raster overwrite applied.""}","[{""method"": ""radiocarbon"", ""relation"": ""unknown"", ""age_ka"": ""1856 \u00b1 60"", ""uncertainty_ka"": null, ""material"": null, ""notes"": ""LLM-assisted extraction; raw BP-like numeric ages are normalized to ka.""}]",1.14,1.14,1.14,1.14
5ba03efaf06715588f57657dd94668d9c0b82d3e400e1ce7a67eada3a9ca229e,woodroffe1981,sea_level_indicator,Barkers Peninsula,BA-9,19.3063,-81.2986,reported,,1.3,MSL,reported,mangrove_peat_or_mud,peat,null,"""878 \u00b1 60""",radiocarbon,Mangrove peat sample.,"Barkers Peninsula, Grand Cayman","Table I Radiocarbon dates and descriptions of mangrove peat samples, Barkers Peninsula, Grand Cayman",woodroffe1981.pdf,0.9,Optional Ollama interpretation output. No contextual geocode result was found.,"{""page"": ""14"", ""figure"": ""Fig.4"", ""table"": ""TABLE I Radiocarbon dates and descriptions of mangrove peat samples, Barkers Pen"", ""section"": null, ""quote_or_paraphrase"": ""BA-9 | SRR-1010 | Depth below M.S.L. (cm) | 130""}","{""reported_elevation_m"": null, ""reported_depth_m"": null, ""reported_datum"": null, ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": null, ""applied_correction_m"": null, ""derived_elevation_m"": null, ""derived_depth_m"": null, ""derivation_notes"": ""Existing elevation preserved; no raster overwrite applied.""}","[{""method"": ""radiocarbon"", ""relation"": ""unknown"", ""age_ka"": ""878 \u00b1 60"", ""uncertainty_ka"": null, ""material"": null, ""notes"": ""LLM-assisted extraction; raw BP-like numeric ages are normalized to ka.""}]",1.3,1.3,1.3,1.3
